actor/actor_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,value/v_max,value/v_mean,value/v_min,value/value_loss,step
0.07233325,0.19544311,-3.900995,-49.855934,-84.91651,0.17838897,-0.85299456,17.388748,-3.4207149,-49.71341,-84.86735,0.014818396,115000
0.05890287,0.15076226,-3.900995,-51.5866,-89.2986,0.149708,-0.4672181,13.2133,-3.1102602,-51.436195,-89.48938,0.0112727815,120000
0.058818687,0.23957923,-3.900995,-50.319725,-88.18534,0.7820945,-0.19637515,18.175127,-3.7363517,-50.16878,-88.04732,0.020461733,125000
0.046892725,0.21469691,-3.910995,-50.639854,-89.91689,0.4325924,-0.25619584,14.686804,-3.504669,-50.54686,-90.0028,0.022837702,130000
0.041962482,0.16104157,-3.900995,-50.55488,-91.61667,0.16322389,-0.30668837,9.436258,-3.759469,-50.42556,-91.53742,0.015641147,135000
0.062984906,0.07065168,-3.900995,-47.4202,-88.86382,0.14785141,-0.10505155,5.377471,-3.7495396,-47.28884,-88.91304,0.005424071,140000
0.061502513,0.11564804,-3.900995,-50.632195,-90.41008,0.14136992,-0.12623543,6.434169,-3.1550112,-50.479813,-90.51687,0.022288129,145000
0.056470264,0.1209538,-3.900995,-47.678886,-89.51208,0.16740441,-0.25442332,7.5256023,-3.7294757,-47.556633,-89.7099,0.0102752885,150000
0.05197215,0.16118783,-3.900995,-46.60812,-90.00756,0.4851415,-0.5157802,19.088223,-3.6715932,-46.487587,-90.13441,0.025035053,155000
0.04854843,0.036281057,-3.900995,-48.442886,-81.131165,0.060431603,-0.18660238,5.3156185,-3.7311974,-48.303436,-81.108795,0.005388975,160000
0.039168935,0.118146084,-3.900995,-48.6335,-84.28751,0.4729004,-0.13236696,10.372006,-3.6282184,-48.52471,-84.233475,0.006268209,165000
0.037163083,0.062222846,-3.900995,-50.425297,-83.08685,0.2820544,-0.10849045,5.6053762,-3.5613642,-50.320084,-82.982956,0.0052115824,170000
0.04731459,0.083973475,-3.910995,-48.435524,-88.25099,0.105832644,-0.3691644,8.419544,-3.6984942,-48.321445,-88.26982,0.005625928,175000
0.04165894,0.09444562,-3.900995,-48.216965,-89.74354,0.19982725,-0.11549695,6.2140613,-3.654462,-48.08928,-89.417076,0.020741493,180000
0.042454462,0.1664168,-3.900995,-46.886356,-83.190834,0.16911721,-0.25536084,9.784302,-3.4020512,-46.731796,-83.14987,0.017182965,185000
0.0517872,0.5100988,-3.920895,-51.89679,-90.098915,1.2806151,-0.33344957,23.524889,-3.8541355,-51.775078,-90.26165,0.040930666,190000
0.044943303,0.12451363,-3.900995,-48.73101,-86.75011,0.4522142,-0.4144548,9.859143,-3.2635045,-48.619278,-86.749985,0.010027449,195000
0.05254803,0.032121625,-3.900995,-50.61234,-87.0545,0.13860399,-0.05889122,4.1390324,-3.758054,-50.49144,-86.92846,0.0031274538,200000
0.053788908,0.06815381,-3.900995,-51.815056,-88.855064,0.06622468,-0.26021075,5.91469,-3.7750325,-51.699852,-88.72535,0.006011381,205000
0.04641762,0.13955717,-3.900995,-46.599,-91.57867,0.1573639,-0.64498806,12.725212,-3.4966128,-46.47374,-91.47863,0.013191499,210000
0.04726995,0.043015465,-3.900995,-50.41539,-89.68125,0.10993453,-0.21441387,5.205928,-3.7396543,-50.32026,-89.53937,0.00582131,215000
0.04861629,0.06595258,-3.900995,-48.642845,-88.05458,0.3198861,-0.18838055,9.016234,-3.54407,-48.532974,-88.12915,0.0044409847,220000
0.060932405,0.69595474,-3.900995,-49.184185,-91.449486,1.428617,-0.40303567,32.306324,-3.8362927,-49.049713,-90.66312,0.053565346,225000
0.046184983,0.06279516,-3.900995,-49.636864,-85.31632,0.11901061,-0.5757013,9.737134,-3.813703,-49.50882,-85.0341,0.0056817755,230000
0.040140215,0.070192456,-3.900995,-48.638138,-91.09097,0.20973644,-0.26857466,7.927763,-3.5499206,-48.515617,-91.02678,0.0062937313,235000
0.049569756,0.07563664,-3.910995,-51.07398,-90.23281,0.091948316,-0.25046903,6.5534115,-3.7915494,-50.954575,-90.2783,0.006560659,240000
0.044648945,0.13996443,-3.900995,-50.345,-87.420105,0.5120189,-0.14498329,9.302635,-3.5014608,-50.231915,-87.92138,0.013300599,245000
0.0531957,0.022282494,-3.900995,-49.57544,-89.927414,0.07384075,-0.0770822,3.5332594,-3.8431544,-49.474823,-89.92365,0.0045389943,250000
0.051024925,0.06503417,-3.900995,-48.640205,-89.111824,0.49540693,-0.44118723,12.03764,-3.6111574,-48.51097,-89.282196,0.05363064,255000
0.053990863,0.040963903,-3.910995,-49.554466,-89.21315,0.2337501,-0.058662858,4.889777,-3.5570314,-49.42738,-89.30726,0.004292958,260000
0.04516043,0.12548156,-3.910995,-52.236324,-90.539,0.3798092,-0.2839918,8.250929,-3.3590922,-52.09041,-90.32776,0.011095896,265000
0.052660894,0.02818549,-3.900995,-51.564796,-92.01342,0.10748032,-0.05598107,3.458569,-3.8926287,-51.474205,-91.88093,0.0028513898,270000
0.038638882,0.055613257,-3.900995,-47.232582,-90.3347,0.12465987,-0.06896067,3.6630573,-3.5427246,-47.135704,-90.48673,0.004300558,275000
0.049884476,0.10695948,-3.900995,-47.999466,-88.26036,0.15271534,-0.6728501,13.345705,-3.5168161,-47.867477,-88.14756,0.010114286,280000
0.039743662,0.091171175,-3.900995,-50.564034,-85.205696,0.21548906,-0.13126506,6.087079,-3.7479496,-50.44914,-85.142784,0.0067321174,285000
0.048510667,0.056378387,-3.900995,-47.703033,-84.944824,0.060085483,-0.08158109,3.8659139,-3.634198,-47.573723,-84.88567,0.0089882985,290000
0.053501897,0.053896826,-3.900995,-48.65931,-84.6957,0.05995885,-0.23929915,5.4786606,-3.750109,-48.556564,-84.849556,0.0040755905,295000
0.03745897,0.13188258,-3.900995,-50.020584,-90.38277,0.32340524,-0.1754427,7.2309685,-3.4582813,-49.89808,-90.43539,0.010389428,300000
0.03914201,0.074804306,-3.900995,-50.0845,-88.72863,0.14840469,-0.10854301,3.9527342,-3.72308,-49.992226,-88.60477,0.0032032437,305000
0.036470965,0.030519634,-3.900995,-48.840088,-88.93484,0.09604992,-0.306109,5.5717335,-3.7729704,-48.73935,-88.96763,0.0030808048,310000
0.045088597,0.08724254,-3.900995,-49.951225,-88.60338,0.0908594,-0.3092172,7.5820894,-3.602037,-49.86483,-88.56485,0.005289513,315000
0.042726986,0.03624469,-3.900995,-48.507515,-87.61713,0.059031278,-0.1982382,4.732623,-3.6746337,-48.412502,-87.56955,0.0044865245,320000
0.054802626,0.092257,-3.900995,-47.04805,-87.68351,0.12176448,-0.41733092,8.401458,-3.5792398,-46.93983,-87.6355,0.009801898,325000
0.035997365,0.07754698,-3.900995,-50.55184,-88.52024,0.20877707,-0.20790058,5.3182955,-3.7254674,-50.47223,-88.63421,0.0059682466,330000
0.03922124,0.11830699,-3.900995,-49.633266,-89.636536,0.074019924,-0.26424658,5.098402,-3.6111004,-49.5261,-89.60089,0.007813152,335000
0.034922272,0.087865,-3.900995,-48.731144,-91.39808,0.52143455,-0.14221355,10.575422,-3.5559063,-48.628017,-91.29377,0.006010911,340000
0.038727615,0.111412354,-3.900995,-50.043686,-87.96217,0.25149518,-0.15516841,6.2870092,-3.775105,-49.952248,-88.033676,0.011527277,345000
0.032764327,0.024745522,-3.900995,-49.445415,-88.7495,0.049542382,-0.18484303,4.032967,-3.7086732,-49.352913,-88.701675,0.0021022859,350000
0.0383039,0.025482023,-3.900995,-50.601025,-91.764885,0.11352911,-0.07748957,3.2795465,-3.7155578,-50.49421,-91.82778,0.005726993,355000
0.038134903,0.1805586,-3.900995,-49.466087,-87.00593,0.09749251,-0.36868328,8.889763,-3.7169917,-49.37973,-87.09232,0.0058154818,360000
0.03843527,0.031599693,-3.900995,-49.91752,-86.12304,0.08413491,-0.045947634,2.92904,-3.737963,-49.807762,-85.97832,0.002930599,365000
0.03723826,0.05573558,-3.900995,-47.633987,-83.760086,0.14988612,-0.10842895,3.8734727,-3.6946697,-47.559654,-83.64767,0.004373906,370000
0.040861335,0.05914076,-3.910995,-51.19406,-90.37209,0.12559457,-0.10191263,3.9679413,-3.5625002,-51.09349,-90.33643,0.004692277,375000
0.040496167,0.04103321,-3.900995,-50.83781,-90.11719,0.0395411,-0.15601563,3.7590394,-3.7240071,-50.74749,-89.88686,0.004518813,380000
0.04086556,0.0441975,-3.900995,-48.276947,-88.95841,0.04658474,-0.14852703,3.9745083,-3.7438397,-48.201183,-89.017,0.0025223545,385000
0.037416257,0.04036378,-3.900995,-50.611454,-89.38649,0.06491967,-0.2382924,5.425251,-3.7748282,-50.50401,-89.48164,0.004976443,390000
0.04440828,0.024447162,-3.900995,-50.33801,-89.408165,0.063746825,-0.18066847,4.36244,-3.7082684,-50.268307,-89.41022,0.0022029513,395000
0.030893,0.06483551,-3.900995,-50.00547,-91.1523,0.11606981,-0.26245108,6.7695856,-3.6763015,-49.913185,-91.02247,0.005358573,400000
0.03105902,0.36711812,-3.910995,-49.768475,-89.38339,0.2561562,-1.0867469,19.773645,-3.7264915,-49.661476,-89.244865,0.040866926,405000
0.03133669,0.09984871,-3.900995,-50.39431,-89.82219,0.23621513,-0.46477905,11.010969,-3.7480373,-50.318565,-89.69969,0.031540774,410000
0.028494945,0.030371752,-3.900995,-48.59658,-91.59284,0.09227724,-0.08663349,3.3331087,-3.7558236,-48.497658,-91.54694,0.0038289905,415000
0.02659306,0.022719495,-3.900995,-52.304367,-84.07626,0.25011003,-0.067170896,5.4252086,-3.774051,-52.228737,-84.00408,0.0017991373,420000
0.039678574,0.069912374,-3.900995,-51.0581,-88.22825,0.3069182,-0.08823638,7.1355543,-3.5806382,-50.96138,-88.211845,0.004861844,425000
0.042514503,0.36884513,-3.900995,-50.125343,-85.726234,0.12512699,-0.5242509,10.450609,-3.6074667,-50.039627,-85.74804,0.022301089,430000
0.039900746,0.111826114,-3.900995,-50.646355,-90.54872,0.24565037,-0.2781375,6.314183,-3.8289878,-50.55623,-90.56343,0.0031274771,435000
0.030418351,0.122285254,-3.910995,-49.39791,-83.49492,0.2292785,-0.79769516,12.879953,-3.6390872,-49.30458,-83.34997,0.010255627,440000
0.04281582,0.20663767,-3.900995,-48.73781,-84.74259,0.49161747,-0.099061966,6.048586,-3.462651,-48.634445,-84.70288,0.0054008076,445000
0.042161446,0.13006184,-3.900995,-49.045883,-86.25958,0.41218418,-0.088606775,7.487488,-3.3558257,-48.950134,-85.982666,0.008880802,450000
0.03189443,0.01790132,-3.900995,-50.280556,-91.28736,0.17571971,-0.070666395,4.192118,-3.7736337,-50.18862,-91.234406,0.0042475923,455000
0.025720837,0.01840166,-3.900995,-48.772743,-85.57463,0.07837875,-0.13580072,2.2406845,-3.8364353,-48.685173,-85.70565,0.001933625,460000
0.038156662,0.17642385,-3.910995,-48.204803,-88.322586,0.36432418,-0.10643239,9.210608,-3.6262925,-48.11515,-88.06367,0.017855592,465000
0.03479426,2.7195883,-3.900995,-50.435925,-86.49954,1.0537164,-0.705172,37.974808,-3.7853074,-50.337738,-86.46816,0.05288466,470000
0.03727,0.021635145,-3.900995,-50.042053,-89.31007,0.060289096,-0.19827819,4.606184,-3.6406891,-49.957268,-89.312225,0.0022271522,475000
0.030277893,0.016327087,-3.900995,-50.4721,-88.11882,0.10925297,-0.044824645,2.6546934,-3.8656723,-50.39576,-88.10854,0.0020262382,480000
0.03230847,0.02646754,-3.910995,-50.32679,-82.52204,0.07282519,-0.062674865,3.081485,-3.8740845,-50.224865,-82.55268,0.005191215,485000
0.027261691,0.09062736,-3.900995,-48.586098,-88.09188,0.164016,-0.71514827,11.236198,-3.7089353,-48.489784,-88.12972,0.0063193133,490000
0.03929029,1.4575503,-3.900995,-48.879272,-91.67699,0.81055355,-0.90095365,20.136484,-3.5037913,-48.70417,-91.59036,0.035230763,495000
0.032507353,0.033996318,-3.910995,-50.53157,-88.04582,0.061820026,-0.30102932,4.7674713,-3.6970458,-50.443344,-87.94483,0.002418591,500000
0.025850791,0.023335509,-3.910995,-52.735813,-92.06231,0.06976646,-0.054332204,2.6470299,-3.8474817,-52.636467,-92.181404,0.0040465505,505000
0.02793687,0.06680244,-3.900995,-50.227142,-83.7212,0.30118424,-0.07402539,6.2033644,-3.779158,-50.10387,-83.75063,0.006170266,510000
0.03008385,0.03124677,-3.900995,-48.823753,-86.54452,0.07880989,-0.19091716,4.982523,-3.8604152,-48.74398,-86.522896,0.0019306819,515000
0.029407403,0.028752483,-3.910995,-47.225174,-89.71174,0.08657706,-0.30079734,5.2677317,-3.7950006,-47.12915,-89.7463,0.0024114912,520000
0.030032996,0.039536193,-3.900995,-47.860016,-91.452354,0.21065956,-0.053393103,4.5088663,-3.4870174,-47.763084,-91.42806,0.003220661,525000
0.02737734,0.03172951,-3.900995,-48.52186,-89.81922,0.17333177,-0.049397074,4.1450377,-3.774793,-48.436935,-89.9386,0.0028632628,530000
0.033450242,0.09957363,-3.900995,-49.137894,-85.01455,0.23849373,-0.10173571,6.405595,-3.6082835,-49.052795,-84.92007,0.009464174,535000
0.027990062,0.026284397,-3.900995,-48.37122,-86.79943,0.043924756,-0.15125215,3.4772234,-3.8060856,-48.27343,-86.751396,0.0022243406,540000
0.024965163,0.029959349,-3.900995,-50.217216,-90.37332,0.2843352,-0.1468537,7.1058106,-3.773406,-50.14524,-90.44846,0.003693801,545000
0.0269799,0.027309703,-3.900995,-51.550972,-91.400276,0.073284574,-0.27848548,5.1352196,-3.7373285,-51.476208,-91.42868,0.0024149835,550000
0.030712822,0.23571038,-3.900995,-49.142967,-92.05604,0.2587587,-0.38482773,14.373683,-3.7137737,-49.092667,-91.93634,0.0063508535,555000
0.02430784,0.08203876,-3.900995,-50.556633,-91.22312,0.3165606,-0.075757265,6.95589,-3.705733,-50.46772,-91.15415,0.0073183947,560000
0.028840732,0.22355679,-3.900995,-48.54222,-88.126625,0.29470503,-0.2937912,12.544083,-3.684395,-48.477333,-88.03461,0.0045256154,565000
0.024667354,0.041765533,-3.900995,-49.390034,-84.68141,0.06942903,-0.2421335,4.535816,-3.5857658,-49.290154,-84.64769,0.0053689135,570000
0.039276615,0.055668756,-3.900995,-49.45923,-90.38294,0.20043734,-0.06524194,4.601053,-3.6924176,-49.366726,-90.37418,0.0044766157,575000
0.022546237,0.031878468,-3.910995,-49.17337,-89.082085,0.075179696,-0.061856102,2.6776133,-3.7700698,-49.095898,-89.09856,0.0026248265,580000
0.032730915,0.04260175,-3.900995,-49.97074,-82.866646,0.10032145,-0.06081751,3.544844,-3.6944854,-49.886925,-82.77041,0.0038281088,585000
0.024831552,0.053356,-3.900995,-49.06156,-91.46566,0.082130805,-0.28541887,6.767873,-3.7421255,-48.964382,-91.48393,0.0037510665,590000
0.024675664,0.03192818,-3.920895,-49.65728,-88.109436,0.10677831,-0.12633015,3.7966301,-3.8478563,-49.57699,-88.10325,0.0033756644,595000
0.02018557,0.032879204,-3.900995,-49.721058,-83.124084,0.14696021,-0.2791946,5.9059763,-3.7866616,-49.658318,-83.06821,0.002569342,600000
0.03663612,0.027017597,-3.900995,-50.29382,-88.6426,0.20276779,-0.0682068,4.8369856,-3.8747537,-50.234234,-88.61048,0.0029723663,605000
0.022912182,0.17717604,-3.900995,-47.927155,-89.467224,0.11547746,-0.12455064,3.635784,-3.7481623,-47.856125,-89.45005,0.005998414,610000
0.020679763,0.09593518,-3.900995,-50.706665,-90.69997,0.1000437,-0.37270305,7.5381823,-3.3459048,-50.60138,-90.6169,0.011602027,615000
0.026956223,0.09322768,-3.900995,-50.06384,-91.09345,0.048425026,-0.13062882,3.9423285,-3.7487884,-49.992874,-90.96553,0.0063140146,620000
0.036820162,0.02920453,-3.910995,-48.477375,-89.829834,0.10761535,-0.17989,4.377569,-3.7055123,-48.37606,-89.74645,0.0035012302,625000
0.04101592,0.01638807,-3.900995,-49.216293,-89.2367,0.123744234,-0.0732823,2.870089,-3.8177888,-49.146355,-89.208916,0.0014390668,630000
0.041422565,0.031530313,-3.920895,-50.766758,-87.748886,0.079495944,-0.13255243,3.817103,-3.7923138,-50.676884,-87.69731,0.0019672615,635000
0.03218576,0.21165392,-3.900995,-50.100395,-87.73994,0.35744515,-0.18259925,8.174415,-3.6421947,-49.959656,-86.93646,0.019049145,640000
0.024913976,0.029247478,-3.900995,-48.2731,-88.69963,0.19060129,-0.06991692,3.6707587,-3.7150195,-48.18153,-88.73182,0.0027007728,645000
0.018887239,0.03962452,-3.900995,-49.95573,-84.10983,0.30577055,-0.08838176,6.404957,-3.7049623,-49.883797,-83.99356,0.0039255167,650000
0.02979521,0.02556359,-3.900995,-50.240623,-83.180756,0.09277239,-0.05892451,3.6004624,-3.8719065,-50.172493,-83.11577,0.0023450952,655000
0.02569046,0.04485263,-3.900995,-48.857895,-89.81538,0.13684613,-0.06713126,3.3758345,-3.778708,-48.766685,-89.61988,0.004243874,660000
0.030234909,0.01812406,-3.900995,-48.320667,-87.056526,0.028573,-0.053190764,1.8563933,-3.8112323,-48.250248,-86.87307,0.001903919,665000
0.02386963,0.038820356,-3.900995,-49.519356,-85.591064,0.09910311,-0.14019367,3.1141734,-3.807464,-49.444965,-85.59414,0.00351418,670000
0.025307195,0.030558858,-3.910995,-48.73752,-88.70959,0.12574716,-0.0708231,3.1791792,-3.7467701,-48.664116,-88.715385,0.0030004834,675000
0.026461251,0.01672174,-3.900995,-50.401802,-88.21837,0.0393113,-0.14736558,3.1165419,-3.130718,-50.318253,-88.144905,0.0021869384,680000
0.022965077,0.022519507,-3.900995,-49.004383,-88.33045,0.055045,-0.12307132,3.3716402,-3.8606377,-48.9316,-88.20431,0.001703144,685000
0.019816764,0.023839317,-3.910995,-48.03872,-89.34716,0.15428895,-0.04121476,2.7773972,-3.6318178,-47.948654,-89.37931,0.003210524,690000
0.022482082,0.037156917,-3.900995,-53.3744,-88.828674,0.07040611,-0.18255284,3.4627392,-3.8016634,-53.310123,-88.84017,0.004436589,695000
0.020424224,0.026151579,-3.910995,-50.585625,-87.53996,0.30723715,-0.06538429,5.146206,-3.7345212,-50.497482,-87.576645,0.0021748894,700000
0.044026468,0.056917094,-3.910995,-50.32137,-89.00349,0.117233,-0.4447164,8.559616,-3.7257314,-50.229504,-88.96296,0.0069167856,705000
0.028833171,0.05196859,-3.910995,-51.007492,-87.88136,0.04290627,-0.17845765,3.5887697,-3.6704547,-50.929264,-87.91586,0.005236402,710000
0.035643775,0.058779757,-3.900995,-48.58393,-88.01006,0.061048523,-0.10896292,3.932805,-3.8097932,-48.492737,-87.95305,0.0053090113,715000
0.028918069,0.034345273,-3.900995,-53.29061,-90.00025,0.07793519,-0.06577776,2.8179264,-3.6734493,-53.22178,-90.17995,0.0027874361,720000
0.027535409,0.039443348,-3.900995,-49.090218,-89.86472,0.1210327,-0.24904014,4.864766,-3.6718993,-48.986977,-89.72579,0.005007478,725000
0.023462435,0.045526735,-3.900995,-50.61791,-83.98035,0.3615441,-0.09320973,6.981265,-3.820325,-50.5555,-83.96207,0.002662195,730000
0.02704783,0.05416113,-3.900995,-51.400055,-89.74157,0.0901827,-0.1320985,4.378965,-3.8638346,-51.320538,-89.46013,0.005086709,735000
0.026911668,0.12273365,-3.910995,-50.055912,-91.79434,0.15491167,-0.7140048,8.415207,-3.6055455,-49.970467,-91.884834,0.013056538,740000
0.018967774,0.055792846,-3.900995,-50.82053,-91.1755,0.16811693,-0.08364517,3.8487768,-3.6643896,-50.768074,-91.21626,0.0047028763,745000
0.028740566,0.020784337,-3.900995,-53.972588,-89.34983,0.051793084,-0.16853386,3.600902,-3.7726543,-53.896255,-89.47532,0.0021067553,750000
0.026101004,0.022049502,-3.900995,-50.31089,-89.54477,0.10679308,-0.059949808,2.5090294,-3.4717045,-50.23034,-89.57963,0.0026151815,755000
0.036664315,0.14360094,-3.900995,-48.9943,-88.16169,0.28499392,-1.1907709,20.187609,-3.7238348,-48.913013,-88.1585,0.009079913,760000
0.026682587,0.04434476,-3.900995,-50.983757,-86.92596,0.2901053,-0.08348,6.2547793,-3.8248014,-50.912926,-86.87176,0.0028819777,765000
0.030219715,0.020970196,-3.900995,-51.67787,-88.51328,0.04525879,-0.15842204,3.7826946,-3.8880844,-51.596027,-88.510925,0.0014274381,770000
0.024931377,0.12838978,-3.900995,-48.62603,-89.6711,0.82221484,-0.1788761,13.307897,-3.8728666,-48.522736,-89.67978,0.009795689,775000
0.034991283,0.02549026,-3.900995,-50.662514,-85.71901,0.2965667,-0.06694418,5.4054728,-3.7014701,-50.584408,-85.71233,0.0025645723,780000
0.036755987,0.0359393,-3.900995,-48.011272,-87.740105,0.06427174,-0.23739988,4.8997664,-3.8051536,-47.896244,-87.7175,0.005626416,785000
0.026254684,0.054332413,-3.900995,-47.935898,-89.21612,0.12766783,-0.18777072,4.928131,-3.8402321,-47.83268,-89.29061,0.008084773,790000
0.014940218,0.016470326,-3.900995,-48.71409,-88.01667,0.079525545,-0.04835794,1.6434925,-3.5597713,-48.638573,-88.0076,0.0018441086,795000
0.019145485,0.028257467,-3.900995,-49.626694,-90.40997,0.1659904,-0.107894875,3.162786,-3.712645,-49.56025,-90.37523,0.0024996437,800000
0.030870428,0.14753358,-3.900995,-50.83426,-82.678246,0.19461939,-0.11474292,5.5478826,-3.4884973,-50.746178,-82.651955,0.009899169,805000
0.014718097,0.012184509,-3.910995,-51.155907,-91.10315,0.029452717,-0.10768238,2.287199,-3.7278109,-51.08288,-91.03936,0.0015418075,810000
0.019787608,0.021595452,-3.900995,-50.420765,-91.05208,0.06366495,-0.2568065,4.432644,-3.8135593,-50.346962,-91.07506,0.0025927431,815000
0.027880985,0.1912584,-3.900995,-47.993637,-83.79706,0.43165338,-0.47315058,11.478492,-3.835286,-47.89907,-83.75189,0.001954296,820000
0.026601812,0.028578874,-3.900995,-50.21447,-89.13835,0.068396315,-0.14675204,3.4630303,-3.7037203,-50.147926,-89.237305,0.0024647657,825000
0.025693953,0.01837659,-3.900995,-51.0935,-84.66514,0.055543922,-0.22853416,4.72759,-3.8066258,-51.04309,-84.56243,0.002203738,830000
0.026084268,0.050809674,-3.900995,-48.39235,-91.09685,0.19296008,-0.22153133,4.3825836,-3.8289156,-48.32212,-91.006874,0.0017955186,835000
0.020446334,0.015653543,-3.900995,-48.548164,-86.802956,0.0947684,-0.03820894,2.2687874,-3.759745,-48.47184,-86.73092,0.0014999907,840000
0.021988375,0.041594997,-3.900995,-50.905403,-83.69414,0.0788505,-0.30435154,5.8572655,-3.8319955,-50.84744,-83.61162,0.0034599472,845000
0.02876577,0.02429613,-3.900995,-50.111618,-89.670906,0.14348401,-0.10126795,2.9342568,-3.7260828,-50.040585,-89.70163,0.0021947594,850000
0.018703973,0.0705021,-3.910995,-49.253307,-90.82189,0.118399516,-0.41812363,7.566001,-3.820438,-49.171753,-90.733925,0.004519199,855000
0.025453135,0.021837795,-3.900995,-53.19334,-88.62188,0.047004566,-0.039342724,2.0563931,-3.8118496,-53.11759,-88.58698,0.002818364,860000
0.020562073,0.04768777,-3.900995,-52.37994,-91.76377,0.16453347,-0.11178199,3.2026706,-3.7940466,-52.308086,-91.70101,0.0030941062,865000
0.018549671,0.008327,-3.900995,-47.954803,-91.31242,0.021739263,-0.07780486,1.6707227,-3.836799,-47.89167,-91.28828,0.00089023507,870000
0.030079488,0.016758952,-3.900995,-49.966125,-91.23618,0.2269383,-0.06808405,3.9449832,-3.8971663,-49.901352,-91.27579,0.001571356,875000
0.01947824,0.09841128,-3.900995,-47.571293,-91.42399,0.49189943,-0.11319633,8.692933,-3.591076,-47.508186,-91.54756,0.006062119,880000
0.027908335,0.021170847,-3.900995,-48.874306,-87.25399,0.28768167,-0.08636947,4.8513327,-3.8361645,-48.804794,-87.22227,0.0014587494,885000
0.02778384,0.023963992,-3.910995,-49.305992,-89.9671,0.031869214,-0.11404489,2.7562532,-3.802202,-49.238144,-90.01832,0.0020686844,890000
0.020405155,0.110107064,-3.900995,-50.009182,-90.4062,0.6094252,-0.17152391,11.72938,-3.6965766,-49.92964,-90.34971,0.010993051,895000
0.023574898,0.017932542,-3.910995,-48.1537,-91.726814,0.030022461,-0.11784324,2.781976,-3.8732624,-48.086105,-91.69255,0.0013245796,900000
