training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.009145815,0.0,-47.98844,-89.263756,0.14663455,-0.044174567,2.4301896,0.0353515,-47.949272,-89.27149,0.0004692466,0.004388209676742554,2208.2957587242126,195000
0.012426604,-1.0,-48.769363,-83.72307,0.04745383,-0.0946445,1.4728445,-0.97490615,-48.730553,-83.75659,0.00075861294,0.00500614275932312,2233.326474428177,200000
0.013413822,0.0,-47.471382,-83.34214,0.04737676,-0.13814043,2.7727435,0.052246228,-47.43173,-83.32573,0.00092059246,0.1257630886554718,2862.141920566559,205000
0.007056309,0.0,-49.689888,-90.98373,0.06557542,-0.03658796,1.1382694,0.067315176,-49.65301,-91.03202,0.00041323638,0.004696781873703003,2885.625832796097,210000
0.0071607735,-1.0,-50.002045,-86.25538,0.04294925,-0.13799708,1.9688754,-0.9626036,-49.96389,-86.22444,0.00045209346,0.003671163320541382,2903.981652021408,215000
0.0070376247,0.0,-48.664574,-89.48571,0.028972186,-0.10579816,1.8297606,0.06687331,-48.63121,-89.51739,0.00041685163,0.003547760009765625,2921.7204551696777,220000
0.013991824,0.0,-49.144043,-88.04715,0.086755134,-0.24309479,4.0582128,-0.035791725,-49.10903,-88.02454,0.00082791905,0.005050098943710327,2946.9709532260895,225000
0.013626247,0.0,-49.249313,-88.0259,0.119791046,-0.0340888,1.9150054,0.068819776,-49.215717,-88.01798,0.000578386,0.004544568872451782,2969.6938004493713,230000
0.007241088,0.0,-48.707844,-86.02225,0.02188505,-0.053524833,0.8620844,0.016110867,-48.671032,-85.98804,0.00038935491,0.005269237804412841,2996.0399923324585,235000
0.008850189,0.0,-47.921272,-91.3571,0.08742818,-0.030516762,1.5923104,0.047998175,-47.886612,-91.239975,0.00048995594,0.004840474557876587,3020.242367506027,240000
0.005123634,-1.0,-49.565685,-88.71864,0.032804724,-0.08483063,1.607191,-0.9808435,-49.529762,-88.70308,0.00043241895,0.0052983889102935795,3046.734314918518,245000
